game_id,team_id,is_home,wl,w_pct,a_team_id,season_type,spread1,spread2,is_upset
20800701,1610612762,f,L,0.542,1610612757,Regular Season,9.0,-9.0,False
20800558,1610612762,t,W,0.605,1610612754,Regular Season,9.5,-9.5,True
20800440,1610612762,f,L,0.563,1610612745,Regular Season,9.0,-9.0,False
20800344,1610612762,t,L,0.6,1610612753,Regular Season,8.0,-8.0,False
20801116,1610612763,t,W,0.27,1610612764,Regular Season,3.0,-3.0,True
20801103,1610612763,f,W,0.26,1610612744,Regular Season,5.5,-5.5,True
20801090,1610612763,f,L,0.25,1610612757,Regular Season,12.5,-12.5,False
20800796,1610612763,f,L,0.283,1610612762,Regular Season,10.5,-10.5,False
20800762,1610612763,t,W,0.294,1610612740,Regular Season,3.5,-3.5,True
20800634,1610612763,f,L,0.262,1610612752,Regular Season,5.5,-5.5,False
20800430,1610612763,t,W,0.345,1610612754,Regular Season,1.0,-1.0,True
20800384,1610612763,t,L,0.346,1610612766,Regular Season,4.0,-4.0,False
20800263,1610612763,f,L,0.222,1610612737,Regular Season,9.0,-9.0,False
20801205,1610612766,f,L,0.432,1610612751,Regular Season,3.5,-3.5,False
20801192,1610612766,f,L,0.438,1610612741,Regular Season,9.5,-9.5,False
20801074,1610612766,f,W,0.444,1610612755,Regular Season,4.5,-4.5,True
20800996,1610612766,t,W,0.433,1610612761,Regular Season,7.5,-7.5,True
20800917,1610612766,t,W,0.435,1610612737,Regular Season,3.0,-3.0,True
20800798,1610612766,t,W,0.407,1610612754,Regular Season,5.5,-5.5,True
20800427,1610612766,f,W,0.367,1610612751,Regular Season,4.5,-4.5,True
20800212,1610612766,f,L,0.286,1610612761,Regular Season,8.5,-8.5,False
20801016,1610612760,t,L,0.279,1610612741,Regular Season,1.5,-1.5,False
20800984,1610612760,f,L,0.273,1610612756,Regular Season,8.0,-8.0,False
20800963,1610612760,f,L,0.277,1610612743,Regular Season,13.5,-13.5,False
20800909,1610612760,t,W,0.262,1610612764,Regular Season,5.0,-5.0,True
20800870,1610612760,f,L,0.224,1610612742,Regular Season,9.0,-9.0,False
20800438,1610612760,f,L,0.097,1610612764,Regular Season,5.5,-5.5,False
20800276,1610612760,f,L,0.1,1610612753,Regular Season,13.0,-13.0,False
20800264,1610612760,f,L,0.105,1610612766,Regular Season,8.0,-8.0,False
20801203,1610612761,f,W,0.395,1610612764,Regular Season,2.5,-2.5,True
20801183,1610612761,t,L,0.38,1610612764,Regular Season,7.0,-7.0,False
20800828,1610612761,t,W,0.379,1610612752,Regular Season,3.5,-3.5,True
20800812,1610612761,f,L,0.368,1610612752,Regular Season,3.0,-3.0,False
20800649,1610612761,t,W,0.391,1610612758,Regular Season,9.0,-9.0,True
20800568,1610612761,t,L,0.4,1610612741,Regular Season,4.5,-4.5,False
20800328,1610612761,f,W,0.455,1610612751,Regular Season,3.0,-3.0,True
20800314,1610612761,t,W,0.429,1610612754,Regular Season,3.0,-3.0,True
20800305,1610612761,f,L,0.4,1610612739,Regular Season,12.0,-12.0,False
20801159,1610612753,f,L,0.74,1610612745,Regular Season,1.0,-1.0,False
20800992,1610612753,t,W,0.742,1610612762,Regular Season,5.5,-5.5,True
20800956,1610612753,t,W,0.734,1610612741,Regular Season,8.0,-8.0,True
20800936,1610612753,f,W,0.742,1610612738,Regular Season,2.0,-2.0,True
20800864,1610612753,t,L,0.724,1610612765,Regular Season,9.0,-9.0,False
20800775,1610612753,t,L,0.745,1610612743,Regular Season,6.5,-6.5,False
20800214,1610612753,f,W,0.733,1610612755,Regular Season,5.0,-5.0,True
20800199,1610612753,t,W,0.714,1610612749,Regular Season,8.5,-8.5,True
40800214,1610612753,t,L,0.8,1610612738,Playoffs,5.5,-5.5,False
40800212,1610612753,f,L,0.8,1610612738,Playoffs,4.0,-4.0,False
40800126,1610612753,f,W,0.8,1610612755,Playoffs,5.5,-5.5,True
20801221,1610612754,t,W,0.439,1610612749,Regular Season,8.5,-8.5,True
20800972,1610612754,f,L,0.418,1610612737,Regular Season,5.5,-5.5,False
20800850,1610612754,t,W,0.417,1610612763,Regular Season,7.5,-7.5,True
20800715,1610612754,t,L,0.388,1610612750,Regular Season,4.5,-4.5,False
20800651,1610612754,t,W,0.386,1610612766,Regular Season,5.5,-5.5,True
20800566,1610612754,t,W,0.359,1610612765,Regular Season,2.5,-2.5,True
20800367,1610612754,t,W,0.36,1610612744,Regular Season,6.0,-6.0,True
20800187,1610612754,f,L,0.417,1610612748,Regular Season,5.5,-5.5,False
20800137,1610612754,f,L,0.444,1610612741,Regular Season,5.5,-5.5,False
20800070,1610612754,f,L,0.25,1610612739,Regular Season,8.5,-8.5,False
20801136,1610612751,f,L,0.408,1610612741,Regular Season,8.0,-8.0,False
20801000,1610612751,f,L,0.418,1610612743,Regular Season,13.5,-13.5,False
20800900,1610612751,f,W,0.45,1610612749,Regular Season,4.0,-4.0,True
20800815,1610612751,t,L,0.429,1610612764,Regular Season,7.0,-7.0,False
20800804,1610612751,f,L,0.436,1610612742,Regular Season,8.0,-8.0,False
20800555,1610612751,t,W,0.5,1610612760,Regular Season,6.5,-6.5,True
20800491,1610612751,f,L,0.471,1610612748,Regular Season,8.5,-8.5,False
20800452,1610612751,t,L,0.484,1610612741,Regular Season,5.0,-5.0,False
20800340,1610612751,f,L,0.5,1610612741,Regular Season,4.5,-4.5,False
20800250,1610612751,f,W,0.563,1610612756,Regular Season,9.0,-9.0,True
20800209,1610612751,f,L,0.462,1610612747,Regular Season,13.5,-13.5,False
20800173,1610612751,f,W,0.455,1610612761,Regular Season,8.5,-8.5,True
20800096,1610612751,f,L,0.333,1610612748,Regular Season,8.0,-8.0,False
20800031,1610612751,t,L,0.5,1610612744,Regular Season,4.0,-4.0,False
20801135,1610612752,t,L,0.382,1610612761,Regular Season,3.0,-3.0,False
20801065,1610612752,t,L,0.394,1610612746,Regular Season,6.0,-6.0,False
20800543,1610612752,f,L,0.371,1610612745,Regular Season,5.5,-5.5,False
20800365,1610612752,f,L,0.44,1610612747,Regular Season,12.5,-12.5,False
20800189,1610612752,t,W,0.538,1610612764,Regular Season,2.0,-2.0,True
20800040,1610612752,t,L,0.333,1610612749,Regular Season,5.0,-5.0,False
20801072,1610612757,t,W,0.625,1610612756,Regular Season,6.5,-6.5,True
20801054,1610612757,t,L,0.62,1610612755,Regular Season,8.0,-8.0,False
20801021,1610612757,f,L,0.623,1610612739,Regular Season,10.5,-10.5,False
20800916,1610612757,f,L,0.623,1610612743,Regular Season,7.5,-7.5,False
20800833,1610612757,t,W,0.636,1610612746,Regular Season,16.0,-16.0,True
20800820,1610612757,t,W,0.63,1610612737,Regular Season,4.5,-4.5,True
20800611,1610612757,t,W,0.61,1610612749,Regular Season,6.5,-6.5,True
20800364,1610612757,t,W,0.615,1610612758,Regular Season,12.5,-12.5,True
20800220,1610612757,t,W,0.625,1610612748,Regular Season,8.0,-8.0,True
20800084,1610612757,t,W,0.5,1610612750,Regular Season,8.0,-8.0,True
40800175,1610612757,t,W,0.0,1610612745,Playoffs,6.0,-6.0,True
20801209,1610612758,f,L,0.198,1610612743,Regular Season,17.5,-17.5,False
20800881,1610612758,f,L,0.213,1610612762,Regular Season,17.0,-17.0,False
20800824,1610612758,f,L,0.211,1610612742,Regular Season,13.0,-13.0,False
20800668,1610612758,f,L,0.213,1610612738,Regular Season,17.0,-17.0,False
20800643,1610612758,f,L,0.227,1610612749,Regular Season,7.0,-7.0,False
20800479,1610612758,f,L,0.242,1610612765,Regular Season,9.0,-9.0,False
20800358,1610612758,t,W,0.28,1610612750,Regular Season,4.0,-4.0,True
20800091,1610612758,t,W,0.429,1610612744,Regular Season,3.5,-3.5,True
20800029,1610612758,f,L,0.0,1610612753,Regular Season,11.5,-11.5,False
20801215,1610612755,t,L,0.494,1610612738,Regular Season,6.5,-6.5,False
20801008,1610612755,f,W,0.523,1610612747,Regular Season,9.5,-9.5,True
20800683,1610612755,t,W,0.511,1610612764,Regular Season,10.0,-10.0,True
20800675,1610612755,f,W,0.5,1610612745,Regular Season,5.0,-5.0,True
20800493,1610612755,f,L,0.394,1610612759,Regular Season,9.0,-9.0,False
20800413,1610612755,f,L,0.429,1610612738,Regular Season,13.0,-13.0,False
20800106,1610612755,f,W,0.375,1610612761,Regular Season,5.0,-5.0,True
20801229,1610612756,t,W,0.561,1610612744,Regular Season,9.0,-9.0,True
20801119,1610612756,t,W,0.547,1610612745,Regular Season,2.0,-2.0,True
20801089,1610612756,f,L,0.548,1610612762,Regular Season,9.0,-9.0,False
20801069,1610612756,t,W,0.563,1610612762,Regular Season,3.0,-3.0,True
20801040,1610612756,t,W,0.551,1610612764,Regular Season,14.0,-14.0,True
20800994,1610612756,f,W,0.537,1610612744,Regular Season,1.5,-1.5,True
20800952,1610612756,t,L,0.531,1610612742,Regular Season,5.5,-5.5,False
20800829,1610612756,t,L,0.564,1610612738,Regular Season,2.0,-2.0,False
20800774,1610612756,f,L,0.549,1610612739,Regular Season,9.5,-9.5,False
20800610,1610612756,f,L,0.59,1610612738,Regular Season,8.0,-8.0,False
20800485,1610612756,t,W,0.613,1610612746,Regular Season,13.5,-13.5,True
20800322,1610612756,f,L,0.565,1610612747,Regular Season,13.5,-13.5,False
20800271,1610612756,f,L,0.579,1610612740,Regular Season,9.5,-9.5,False
20800144,1610612756,t,W,0.727,1610612765,Regular Season,2.0,-2.0,True
20700389,1610612743,f,L,0.577,1610612757,Regular Season,4.0,-4.0,False
20700270,1610612743,t,L,0.579,1610612747,Regular Season,8.5,-8.5,False
20801005,1610612759,t,W,0.672,1610612750,Regular Season,9.5,-9.5,True
20800924,1610612759,t,W,0.672,1610612764,Regular Season,12.0,-12.0,True
20800750,1610612759,f,W,0.694,1610612738,Regular Season,6.5,-6.5,True
20800699,1610612759,t,W,0.696,1610612740,Regular Season,7.5,-7.5,True
20800464,1610612759,t,L,0.645,1610612749,Regular Season,7.5,-7.5,False
20800319,1610612759,t,W,0.619,1610612737,Regular Season,6.5,-6.5,True
20800294,1610612759,t,W,0.579,1610612744,Regular Season,12.5,-12.5,True
20800148,1610612759,f,W,0.5,1610612746,Regular Season,2.5,-2.5,True
20800111,1610612759,f,L,0.286,1610612749,Regular Season,2.5,-2.5,False
20800072,1610612759,t,L,0.2,1610612748,Regular Season,7.0,-7.0,False
40800164,1610612759,f,L,0.875,1610612742,Playoffs,4.5,-4.5,False
40800163,1610612759,f,L,0.875,1610612742,Playoffs,5.0,-5.0,False
40800162,1610612759,t,W,0.875,1610612742,Playoffs,6.0,-6.0,True
40800161,1610612759,t,L,0.875,1610612742,Playoffs,4.0,-4.0,False
20801207,1610612750,f,L,0.296,1610612742,Regular Season,11.5,-11.5,False
20800756,1610612750,f,L,0.34,1610612740,Regular Season,2.5,-2.5,False
20800702,1610612750,f,L,0.348,1610612738,Regular Season,11.0,-11.0,False
20800541,1610612750,t,W,0.306,1610612749,Regular Season,1.5,-1.5,True
20800481,1610612750,t,W,0.219,1610612744,Regular Season,2.5,-2.5,True
20800252,1610612750,f,L,0.25,1610612766,Regular Season,4.0,-4.0,False
20800105,1610612750,f,L,0.143,1610612744,Regular Season,5.0,-5.0,False
20801196,1610612742,f,L,0.6,1610612740,Regular Season,3.5,-3.5,False
20801118,1610612742,t,W,0.6,1610612748,Regular Season,5.5,-5.5,True
20801091,1610612742,f,L,0.589,1610612739,Regular Season,9.0,-9.0,False
20800817,1610612742,f,L,0.593,1610612745,Regular Season,4.0,-4.0,False
20800676,1610612742,t,W,0.578,1610612744,Regular Season,7.0,-7.0,True
20800512,1610612742,t,W,0.618,1610612746,Regular Season,12.0,-12.0,True
20800235,1610612742,f,L,0.467,1610612747,Regular Season,11.0,-11.0,False
20800046,1610612742,t,L,0.333,1610612739,Regular Season,4.0,-4.0,False
40800235,1610612742,f,L,0.667,1610612743,Playoffs,10.0,-10.0,False
40800234,1610612742,t,W,0.667,1610612743,Playoffs,2.5,-2.5,True
40800233,1610612742,t,L,0.667,1610612743,Playoffs,4.0,-4.0,False
20801170,1610612743,t,W,0.671,1610612760,Regular Season,13.0,-13.0,True
20801124,1610612743,t,W,0.658,1610612762,Regular Season,5.5,-5.5,True
20800536,1610612743,t,L,0.658,1610612765,Regular Season,5.0,-5.0,False
20800420,1610612743,f,L,0.621,1610612757,Regular Season,8.0,-8.0,False
20800125,1610612743,f,W,0.556,1610612738,Regular Season,10.0,-10.0,True
40800311,1610612743,f,L,0.593,1610612747,Playoffs,7.0,-7.0,False
20800855,1610612740,t,W,0.607,1610612765,Regular Season,8.0,-8.0,True
20800825,1610612740,f,L,0.593,1610612762,Regular Season,7.0,-7.0,False
20800431,1610612740,t,W,0.654,1610612745,Regular Season,2.5,-2.5,True
20800417,1610612740,t,L,0.667,1610612747,Regular Season,2.0,-2.0,False
20800329,1610612740,f,L,0.632,1610612738,Regular Season,7.0,-7.0,False
20800922,1610612741,t,W,0.46,1610612749,Regular Season,6.5,-6.5,True
20800769,1610612741,t,W,0.442,1610612765,Regular Season,3.5,-3.5,True
20800426,1610612741,f,L,0.448,1610612748,Regular Season,6.0,-6.0,False
20800055,1610612741,f,L,0.4,1610612739,Regular Season,8.5,-8.5,False
20801152,1610612746,f,L,0.234,1610612747,Regular Season,16.5,-16.5,False
20801216,1610612747,t,W,0.793,1610612762,Regular Season,7.0,-7.0,True
20800904,1610612747,t,W,0.803,1610612763,Regular Season,15.0,-15.0,True
20800732,1610612747,f,W,0.816,1610612738,Regular Season,6.5,-6.5,True
20800552,1610612747,t,W,0.833,1610612748,Regular Season,11.0,-11.0,True
20800131,1610612747,t,L,0.875,1610612765,Regular Season,9.5,-9.5,False
20800092,1610612747,t,W,1.0,1610612745,Regular Season,7.0,-7.0,True
40800316,1610612747,f,W,0.583,1610612743,Playoffs,5.5,-5.5,True
40800222,1610612747,t,W,0.583,1610612745,Playoffs,10.5,-10.5,True
20801194,1610612744,f,W,0.363,1610612762,Regular Season,14.5,-14.5,True
20801057,1610612744,f,L,0.352,1610612759,Regular Season,8.0,-8.0,False
20800284,1610612744,f,L,0.263,1610612745,Regular Season,8.5,-8.5,False
20800227,1610612744,f,L,0.313,1610612739,Regular Season,11.0,-11.0,False
20800132,1610612744,f,W,0.4,1610612746,Regular Season,2.5,-2.5,True
20801030,1610612745,t,W,0.648,1610612750,Regular Season,11.0,-11.0,True
20800902,1610612745,t,W,0.639,1610612761,Regular Season,9.0,-9.0,True
20800879,1610612745,f,L,0.627,1610612741,Regular Season,1.5,-1.5,False
20800517,1610612745,f,W,0.595,1610612738,Regular Season,10.0,-10.0,True
20800469,1610612745,t,W,0.636,1610612749,Regular Season,8.5,-8.5,True
20800049,1610612745,t,L,0.75,1610612738,Regular Season,3.5,-3.5,False
20800960,1610612748,t,W,0.547,1610612738,Regular Season,3.5,-3.5,True
20800414,1610612748,t,W,0.556,1610612744,Regular Season,10.0,-10.0,True
20800122,1610612748,t,W,0.556,1610612764,Regular Season,7.0,-7.0,True
40800136,1610612748,t,W,0.25,1610612737,Playoffs,4.0,-4.0,True
40800131,1610612748,f,L,0.25,1610612737,Playoffs,5.0,-5.0,False
20801063,1610612749,f,L,0.431,1610612761,Regular Season,4.0,-4.0,False
20800791,1610612749,f,W,0.482,1610612765,Regular Season,6.5,-6.5,True
20800489,1610612749,f,L,0.457,1610612766,Regular Season,1.0,-1.0,False
20800069,1610612749,f,L,0.5,1610612738,Regular Season,14.5,-14.5,False
20900638,1610612739,t,W,0.756,1610612760,Regular Season,7.5,-7.5,True
20900459,1610612739,t,W,0.765,1610612737,Regular Season,5.5,-5.5,True
20900122,1610612739,f,W,0.667,1610612748,Regular Season,1.0,-1.0,True
20900051,1610612739,t,W,0.6,1610612764,Regular Season,11.0,-11.0,True
40900202,1610612739,t,L,0.829,1610612738,Playoffs,6.5,-6.5,False
20901046,1610612737,f,L,0.643,1610612749,Regular Season,6.0,-6.0,False
20901038,1610612737,t,W,0.652,1610612759,Regular Season,3.5,-3.5,True
20901008,1610612737,f,L,0.642,1610612761,Regular Season,3.0,-3.0,False
20900899,1610612737,t,W,0.65,1610612755,Regular Season,8.5,-8.5,True
20900813,1610612737,f,L,0.642,1610612756,Regular Season,4.0,-4.0,False
20900769,1610612737,t,L,0.647,1610612748,Regular Season,6.5,-6.5,False
20900735,1610612737,t,W,0.653,1610612741,Regular Season,8.5,-8.5,True
20900689,1610612737,f,L,0.652,1610612753,Regular Season,6.0,-6.0,False
20900671,1610612737,f,L,0.659,1610612759,Regular Season,3.0,-3.0,False
20900653,1610612737,f,W,0.674,1610612745,Regular Season,1.0,-1.0,True
20900627,1610612737,t,W,0.667,1610612766,Regular Season,6.5,-6.5,True
20900596,1610612737,t,L,0.65,1610612760,Regular Season,5.5,-5.5,False
20900573,1610612737,t,W,0.667,1610612756,Regular Season,5.5,-5.5,True
20900558,1610612737,t,W,0.658,1610612764,Regular Season,11.5,-11.5,True
20900308,1610612737,t,W,0.714,1610612741,Regular Season,10.5,-10.5,True
40900125,1610612737,t,L,0.571,1610612749,Playoffs,9.5,-9.5,False
40900122,1610612737,t,W,0.571,1610612749,Playoffs,7.5,-7.5,True
20901177,1610612738,t,L,0.62,1610612764,Regular Season,10.5,-10.5,False
20901141,1610612738,t,W,0.632,1610612739,Regular Season,2.0,-2.0,True
20901111,1610612738,t,L,0.635,1610612760,Regular Season,3.0,-3.0,False
20900954,1610612738,t,L,0.635,1610612763,Regular Season,5.5,-5.5,False
20900901,1610612738,t,W,0.644,1610612766,Regular Season,4.5,-4.5,True
20900871,1610612738,t,L,0.632,1610612751,Regular Season,10.5,-10.5,False
20800068,1610612737,t,W,1.0,1610612761,Regular Season,2.0,-2.0,True
20801127,1610612738,t,W,0.753,1610612737,Regular Season,4.5,-4.5,True
20801096,1610612738,t,W,0.747,1610612760,Regular Season,10.5,-10.5,True
20800228,1610612765,t,W,0.667,1610612749,Regular Season,9.5,-9.5,True
20800195,1610612765,t,L,0.615,1610612750,Regular Season,9.5,-9.5,False
20800160,1610612765,t,W,0.727,1610612739,Regular Season,2.5,-2.5,True
40800101,1610612765,f,L,0.688,1610612739,Playoffs,11.5,-11.5,False
20800458,1610612766,t,L,0.344,1610612752,Regular Season,4.5,-4.5,False
20800389,1610612766,t,L,0.321,1610612744,Regular Season,6.0,-6.0,False
20800351,1610612766,f,L,0.28,1610612737,Regular Season,8.5,-8.5,False
20800618,1610612761,f,L,0.364,1610612765,Regular Season,5.5,-5.5,False
20800554,1610612761,f,L,0.41,1610612738,Regular Season,9.5,-9.5,False
20800095,1610612761,f,L,0.571,1610612738,Regular Season,8.5,-8.5,False
20800679,1610612753,t,W,0.778,1610612739,Regular Season,5.0,-5.0,True
20800403,1610612753,t,W,0.786,1610612744,Regular Season,11.5,-11.5,True
40800306,1610612753,t,W,0.8,1610612739,Playoffs,2.0,-2.0,True
40800305,1610612753,f,L,0.8,1610612739,Playoffs,7.5,-7.5,False
40800217,1610612753,f,W,0.8,1610612738,Playoffs,2.5,-2.5,True
20800478,1610612754,f,W,0.344,1610612752,Regular Season,2.5,-2.5,True
20800582,1610612752,f,L,0.395,1610612764,Regular Season,3.5,-3.5,False
20800400,1610612752,f,L,0.407,1610612738,Regular Season,13.0,-13.0,False
20800946,1610612750,t,L,0.286,1610612764,Regular Season,4.0,-4.0,False
20800800,1610612750,f,W,0.34,1610612748,Regular Season,9.5,-9.5,True
20800785,1610612741,t,L,0.434,1610612748,Regular Season,4.5,-4.5,False
20801050,1610612746,f,L,0.239,1610612738,Regular Season,15.0,-15.0,False
20801019,1610612746,t,W,0.25,1610612764,Regular Season,6.5,-6.5,True
20800844,1610612748,t,W,0.536,1610612765,Regular Season,4.0,-4.0,True
21600667,1610612746,f,W,0.652,1610612737,Regular Season,7.5,-7.5,True
21600601,1610612746,t,W,0.667,1610612747,Regular Season,11.5,-11.5,True
21600519,1610612746,t,W,0.622,1610612756,Regular Season,4.5,-4.5,True
20901087,1610612739,t,W,0.784,1610612758,Regular Season,14.0,-14.0,True
20900837,1610612739,t,W,0.759,1610612740,Regular Season,11.5,-11.5,True
40900201,1610612739,t,W,0.829,1610612738,Playoffs,7.0,-7.0,True
40900105,1610612739,t,W,0.829,1610612741,Playoffs,12.5,-12.5,True
20901089,1610612737,t,W,0.644,1610612754,Regular Season,8.5,-8.5,True
20900421,1610612737,f,L,0.714,1610612743,Regular Season,3.5,-3.5,False
20900374,1610612737,t,W,0.76,1610612762,Regular Season,5.5,-5.5,True
20901076,1610612738,t,W,0.653,1610612758,Regular Season,11.0,-11.0,True
20900466,1610612738,f,L,0.742,1610612756,Regular Season,4.5,-4.5,False
20900111,1610612738,t,W,0.889,1610612762,Regular Season,11.0,-11.0,True
20900076,1610612738,t,L,0.857,1610612756,Regular Season,11.0,-11.0,False
20900040,1610612738,t,W,1.0,1610612740,Regular Season,11.0,-11.0,True
40900406,1610612738,f,L,0.9,1610612747,Playoffs,6.0,-6.0,False
40900403,1610612738,t,L,0.9,1610612747,Playoffs,2.5,-2.5,False
40900402,1610612738,f,W,0.9,1610612747,Playoffs,5.5,-5.5,True
40900304,1610612738,t,L,0.9,1610612753,Playoffs,7.0,-7.0,False
40900301,1610612738,f,W,0.9,1610612753,Playoffs,7.0,-7.0,True
40900135,1610612738,t,W,0.9,1610612748,Playoffs,7.0,-7.0,True
40900133,1610612738,f,W,0.9,1610612748,Playoffs,5.0,-5.0,True
20901206,1610612764,f,L,0.309,1610612752,Regular Season,3.5,-3.5,False
20901116,1610612764,f,W,0.297,1610612740,Regular Season,9.5,-9.5,True
20901106,1610612764,f,L,0.288,1610612745,Regular Season,7.5,-7.5,False
20901041,1610612764,f,L,0.309,1610612747,Regular Season,12.5,-12.5,False
20900968,1610612764,f,L,0.333,1610612765,Regular Season,6.5,-6.5,False
20900816,1610612764,f,L,0.358,1610612761,Regular Season,7.0,-7.0,False
20900721,1610612764,f,L,0.333,1610612752,Regular Season,6.0,-6.0,False
20900647,1610612764,t,L,0.326,1610612746,Regular Season,3.0,-3.0,False
20900595,1610612764,t,W,0.35,1610612757,Regular Season,2.0,-2.0,True
20900539,1610612764,t,L,0.343,1610612740,Regular Season,1.5,-1.5,False
20900383,1610612764,f,W,0.333,1610612744,Regular Season,3.0,-3.0,True
20900331,1610612764,t,L,0.333,1610612754,Regular Season,7.5,-7.5,False
20900254,1610612764,f,W,0.375,1610612761,Regular Season,7.0,-7.0,True
20900234,1610612764,t,L,0.333,1610612766,Regular Season,4.0,-4.0,False
20900203,1610612764,t,W,0.308,1610612755,Regular Season,2.5,-2.5,True
20900867,1610612765,f,L,0.362,1610612743,Regular Season,9.0,-9.0,False
20900855,1610612765,f,L,0.368,1610612746,Regular Season,4.0,-4.0,False
20900765,1610612765,f,W,0.36,1610612749,Regular Season,8.0,-8.0,True
20900639,1610612765,t,L,0.349,1610612757,Regular Season,3.0,-3.0,False
20900629,1610612765,t,L,0.357,1610612754,Regular Season,3.5,-3.5,False
20900547,1610612765,f,L,0.306,1610612741,Regular Season,5.5,-5.5,False
20900381,1610612765,f,L,0.423,1610612760,Regular Season,5.0,-5.0,False
20900365,1610612765,f,L,0.44,1610612740,Regular Season,6.0,-6.0,False
20900332,1610612765,t,W,0.478,1610612744,Regular Season,6.0,-6.0,True
20900275,1610612765,t,W,0.368,1610612749,Regular Season,2.5,-2.5,True
20900226,1610612765,t,L,0.313,1610612746,Regular Season,3.5,-3.5,False
20900112,1610612765,t,W,0.5,1610612766,Regular Season,4.5,-4.5,True
20901131,1610612762,f,L,0.649,1610612747,Regular Season,5.0,-5.0,False
20901119,1610612762,t,W,0.658,1610612744,Regular Season,12.0,-12.0,True
20900819,1610612742,t,W,0.625,1610612748,Regular Season,10.5,-10.5,True
20900812,1610612742,f,W,0.618,1610612753,Regular Season,7.0,-7.0,True
20900660,1610612742,t,W,0.667,1610612749,Regular Season,6.5,-6.5,True
20900622,1610612743,t,W,0.667,1610612746,Regular Season,10.5,-10.5,True
20900566,1610612743,t,W,0.641,1610612753,Regular Season,6.0,-6.0,True
20900486,1610612743,f,W,0.636,1610612762,Regular Season,7.0,-7.0,True
20901035,1610612762,t,W,0.643,1610612740,Regular Season,9.5,-9.5,True
20900933,1610612762,t,W,0.645,1610612746,Regular Season,14.0,-14.0,True
20900854,1610612762,t,W,0.649,1610612766,Regular Season,7.0,-7.0,True
20900590,1610612762,t,W,0.575,1610612749,Regular Season,10.0,-10.0,True
20900432,1610612741,t,W,0.393,1610612740,Regular Season,2.0,-2.0,True
20900496,1610612762,t,L,0.529,1610612740,Regular Season,7.5,-7.5,False
20900401,1610612762,f,L,0.571,1610612753,Regular Season,8.0,-8.0,False
20900349,1610612762,t,L,0.583,1610612750,Regular Season,13.0,-13.0,False
20900316,1610612762,f,L,0.571,1610612747,Regular Season,10.5,-10.5,False
20900206,1610612762,t,L,0.5,1610612760,Regular Season,8.0,-8.0,False
20900167,1610612762,t,W,0.455,1610612761,Regular Season,7.5,-7.5,True
20900048,1610612762,t,L,0.333,1610612745,Regular Season,8.0,-8.0,False
40900234,1610612762,t,L,0.722,1610612747,Playoffs,3.5,-3.5,False
40900172,1610612762,f,W,0.722,1610612743,Playoffs,6.0,-6.0,True
20901185,1610612763,f,W,0.506,1610612759,Regular Season,10.5,-10.5,True
20901155,1610612763,t,L,0.506,1610612745,Regular Season,4.5,-4.5,False
20901032,1610612763,t,W,0.529,1610612744,Regular Season,9.0,-9.0,True
20900808,1610612763,t,L,0.5,1610612748,Regular Season,6.5,-6.5,False
20900555,1610612763,t,W,0.514,1610612746,Regular Season,6.5,-6.5,True
20900504,1610612763,f,W,0.515,1610612757,Regular Season,1.0,-1.0,True
20900377,1610612763,t,W,0.423,1610612754,Regular Season,6.0,-6.0,True
21001206,1610612739,f,W,0.222,1610612765,Regular Season,7.0,-7.0,True
21001190,1610612739,f,L,0.213,1610612749,Regular Season,8.5,-8.5,False
21001123,1610612739,f,L,0.2,1610612764,Regular Season,2.5,-2.5,False
21001011,1610612739,f,W,0.197,1610612758,Regular Season,9.5,-9.5,True
20900240,1610612763,f,L,0.353,1610612746,Regular Season,4.0,-4.0,False
20900232,1610612763,f,W,0.375,1610612757,Regular Season,11.5,-11.5,True
20900217,1610612763,f,L,0.333,1610612756,Regular Season,10.5,-10.5,False
20900174,1610612763,f,W,0.333,1610612755,Regular Season,5.0,-5.0,True
20900164,1610612763,t,W,0.273,1610612746,Regular Season,5.5,-5.5,True
21000223,1610612739,f,L,0.4,1610612753,Regular Season,10.5,-10.5,False
21000187,1610612739,f,L,0.417,1610612759,Regular Season,10.5,-10.5,False
20900069,1610612763,f,L,0.2,1610612744,Regular Season,6.5,-6.5,False
20901108,1610612766,t,W,0.527,1610612755,Regular Season,10.5,-10.5,True
20900945,1610612766,t,W,0.5,1610612748,Regular Season,4.0,-4.0,True
21001214,1610612763,f,L,0.568,1610612757,Regular Season,6.5,-6.5,False
21001157,1610612763,t,L,0.564,1610612746,Regular Season,9.0,-9.0,False
20900597,1610612766,t,W,0.513,1610612758,Regular Season,7.0,-7.0,True
20900445,1610612766,t,W,0.414,1610612749,Regular Season,4.5,-4.5,True
20900399,1610612766,f,L,0.385,1610612752,Regular Season,6.5,-6.5,False
20900359,1610612766,f,L,0.417,1610612754,Regular Season,3.5,-3.5,False
20900161,1610612766,f,L,0.273,1610612755,Regular Season,3.0,-3.0,False
21000767,1610612753,t,W,0.623,1610612746,Regular Season,9.5,-9.5,True
21000730,1610612753,t,L,0.62,1610612748,Regular Season,1.0,-1.0,False
21000630,1610612753,t,W,0.651,1610612761,Regular Season,12.5,-12.5,True
20901183,1610612760,t,W,0.62,1610612756,Regular Season,4.5,-4.5,True
21000921,1610612754,f,L,0.443,1610612742,Regular Season,9.0,-9.0,False
