game_id,team_id,a_team_id,spread1,spread2
21400137,1610612750,1610612742,11.5,-11.5
21400139,1610612759,1610612758,-1.5,1.5
21400144,1610612745,1610612760,-4.5,4.5
21400147,1610612743,1610612739,12.0,-12.0
21400149,1610612748,1610612751,8.0,-8.0
21400152,1610612755,1610612759,16.5,-16.5
21400153,1610612740,1610612757,3.5,-3.5
21400154,1610612741,1610612746,7.0,-7.0
21400155,1610612747,1610612737,8.5,-8.5
21400156,1610612752,1610612749,1.5,-1.5
21400157,1610612760,1610612762,3.0,-3.0
21400166,1610612763,1610612761,6.0,-6.0
21400171,1610612741,1610612758,3.0,-3.0
21400177,1610612759,1610612750,-11.5,11.5
21400179,1610612739,1610612764,-1.5,1.5
21400183,1610612741,1610612757,8.0,-8.0
21400188,1610612742,1610612745,-4.0,4.0
21400198,1610612746,1610612766,-4.0,4.0
21400201,1610612756,1610612761,4.0,-4.0
21400204,1610612741,1610612762,-2.5,2.5
21400209,1610612741,1610612743,4.5,-4.5
21400221,1610612743,1610612756,7.5,-7.5
21400223,1610612741,1610612738,-3.5,3.5
21400224,1610612744,1610612766,-8.5,8.5
21400225,1610612740,1610612737,2.0,-2.0
21400227,1610612742,1610612761,3.5,-3.5
21400234,1610612750,1610612747,6.0,-6.0
21400236,1610612740,1610612764,4.0,-4.0
21400238,1610612754,1610612739,10.0,-10.0
21400242,1610612741,1610612751,-2.5,2.5
21400247,1610612750,1610612757,14.0,-14.0
21400260,1610612754,1610612756,5.0,-5.0
21400264,1610612747,1610612764,8.5,-8.5
21400266,1610612759,1610612751,-8.5,8.5
21400270,1610612755,1610612750,6.5,-6.5
21400272,1610612753,1610612746,15.0,-15.0
21400276,1610612752,1610612766,5.0,-5.0
21400279,1610612747,1610612738,3.0,-3.0
21400281,1610612739,1610612761,4.5,-4.5
21400285,1610612748,1610612749,-1.5,1.5
21400286,1610612753,1610612762,5.0,-5.0
21400301,1610612737,1610612754,1.0,-1.0
21400314,1610612759,1610612762,-9.5,9.5
21400315,1610612758,1610612747,3.0,-3.0
21400318,1610612764,1610612753,-5.0,5.0
21400321,1610612757,1610612750,-10.5,10.5
21400322,1610612752,1610612759,9.5,-9.5
21400329,1610612746,1610612764,-2.5,2.5
21400332,1610612755,1610612751,6.5,-6.5
21400336,1610612739,1610612740,1.5,-1.5
21400335,1610612760,1610612750,-8.0,8.0
21400339,1610612747,1610612759,12.0,-12.0
21400340,1610612744,1610612742,0.0,0.0
21400345,1610612763,1610612755,-10.0,10.0
21400346,1610612743,1610612745,7.0,-7.0
21400347,1610612765,1610612758,5.5,-5.5
21400352,1610612756,1610612760,7.5,-7.5
21400354,1610612759,1610612743,-5.0,5.0
21400357,1610612738,1610612755,-5.5,5.5
21400365,1610612744,1610612763,3.5,-3.5
21400372,1610612742,1610612765,-7.0,7.0
21400378,1610612745,1610612743,-3.0,3.0
21400389,1610612741,1610612763,6.0,-6.0
21400393,1610612756,1610612752,-6.0,6.0
21400395,1610612762,1610612766,3.5,-3.5
21400402,1610612747,1610612758,7.5,-7.5
21400408,1610612740,1610612760,7.0,-7.0
21400414,1610612746,1610612759,1.0,-1.0
21400424,1610612757,1610612760,4.5,-4.5
21400428,1610612760,1610612759,6.5,-6.5
21400431,1610612744,1610612746,2.0,-2.0
21400433,1610612739,1610612753,-3.5,3.5
21400437,1610612759,1610612740,2.5,-2.5
21400441,1610612755,1610612757,12.5,-12.5
21400460,1610612741,1610612754,-4.5,4.5
21400465,1610612765,1610612753,-2.0,2.0
21400469,1610612756,1610612740,1.5,-1.5
21400473,1610612761,1610612757,3.5,-3.5
21400478,1610612766,1610612745,11.5,-11.5
21400480,1610612756,1610612760,8.0,-8.0
21400485,1610612751,1610612753,-2.5,2.5
21400488,1610612745,1610612740,-2.5,2.5
21400495,1610612766,1610612753,4.0,-4.0
21400498,1610612762,1610612750,1.5,-1.5
21400499,1610612764,1610612759,5.5,-5.5
21400501,1610612737,1610612757,6.0,-6.0
21400502,1610612755,1610612746,19.5,-19.5
21400507,1610612761,1610612756,1.0,-1.0
21400510,1610612766,1610612738,5.5,-5.5
21400512,1610612745,1610612741,3.0,-3.0
21400516,1610612754,1610612762,1.5,-1.5
21400518,1610612760,1610612744,3.0,-3.0
21400524,1610612749,1610612755,-6.5,6.5
21400529,1610612765,1610612742,9.0,-9.0
21400530,1610612753,1610612743,7.0,-7.0
21400532,1610612760,1610612758,-7.5,7.5
21400539,1610612755,1610612751,10.0,-10.0
21400541,1610612763,1610612740,1.0,-1.0
21400543,1610612741,1610612764,1.0,-1.0
21400545,1610612756,1610612759,5.0,-5.0
21400550,1610612742,1610612746,3.5,-3.5
21400556,1610612759,1610612750,-10.0,10.0
21400557,1610612753,1610612757,14.5,-14.5
21400561,1610612739,1610612758,3.5,-3.5
21400568,1610612737,1610612755,-10.5,10.5
21400572,1610612742,1610612758,-5.5,5.5
21400574,1610612759,1610612766,-4.5,4.5
21400578,1610612755,1610612761,17.5,-17.5
21400580,1610612737,1610612738,-5.0,5.0
21400579,1610612764,1610612741,5.5,-5.5
21400582,1610612748,1610612744,15.0,-15.0
21400589,1610612740,1610612755,-6.5,6.5
21400593,1610612744,1610612760,-1.0,1.0
21400594,1610612743,1610612742,8.0,-8.0
21400598,1610612748,1610612758,3.0,-3.0
21400600,1610612754,1610612766,-2.5,2.5
21400602,1610612737,1610612741,-4.0,4.0
21400609,1610612760,1610612753,-9.0,9.0
21400610,1610612762,1610612759,12.5,-12.5
21400617,1610612754,1610612745,10.0,-10.0
21400623,1610612760,1610612748,-7.5,7.5
21400625,1610612748,1610612766,6.0,-6.0
21400628,1610612754,1610612737,10.5,-10.5
21400636,1610612745,1610612744,8.0,-8.0
21400638,1610612762,1610612749,8.5,-8.5
21400637,1610612759,1610612741,-5.5,5.5
21400650,1610612745,1610612756,2.0,-2.0
21400652,1610612752,1610612766,9.0,-9.0
21400653,1610612765,1610612749,-3.0,3.0
21400655,1610612751,1610612762,4.0,-4.0
21400659,1610612746,1610612756,-2.0,2.0
21400671,1610612755,1610612740,15.0,-15.0
21400674,1610612743,1610612746,14.0,-14.0
21400682,1610612765,1610612755,-8.0,8.0
21400685,1610612742,1610612745,4.0,-4.0
21400695,1610612741,1610612747,-10.0,10.0
21400698,1610612745,1610612738,-7.0,7.0
21400697,1610612757,1610612737,5.0,-5.0
21400702,1610612742,1610612748,-7.5,7.5
21400703,1610612744,1610612762,-10.0,10.0
21400705,1610612758,1610612754,5.5,-5.5
21400710,1610612760,1610612763,4.0,-4.0
21400723,1610612753,1610612760,10.5,-10.5
21400724,1610612750,1610612742,10.0,-10.0
21400726,1610612743,1610612755,-7.5,7.5
21400727,1610612748,1610612765,4.0,-4.0
21400730,1610612744,1610612758,-10.0,10.0
21400737,1610612748,1610612750,2.0,-2.0
21400738,1610612760,1610612740,4.0,-4.0
21400739,1610612753,1610612759,14.0,-14.0
21400743,1610612746,1610612739,4.0,-4.0
21400745,1610612756,1610612757,5.0,-5.0
21400746,1610612752,1610612751,6.5,-6.5
21400748,1610612747,1610612753,4.5,-4.5
21400754,1610612763,1610612750,-8.5,8.5
21400757,1610612748,1610612759,13.0,-13.0
21400761,1610612766,1610612755,-8.5,8.5
21400762,1610612757,1610612742,2.5,-2.5
21400768,1610612754,1610612766,-2.0,2.0
21400772,1610612759,1610612761,-2.0,2.0
21400776,1610612753,1610612764,10.5,-10.5
21400780,1610612762,1610612740,2.5,-2.5
21400779,1610612737,1610612750,-6.5,6.5
21400783,1610612765,1610612766,2.0,-2.0
21400785,1610612758,1610612741,11.0,-11.0
21400787,1610612743,1610612747,1.0,-1.0
21400820,1610612758,1610612746,9.5,-9.5
21400825,1610612755,1610612753,9.0,-9.0
21400828,1610612763,1610612757,1.5,-1.5
21400835,1610612738,1610612756,8.0,-8.0
21400839,1610612739,1610612765,-6.5,6.5
21400840,1610612754,1610612760,7.5,-7.5
21400841,1610612761,1610612742,4.5,-4.5
21400843,1610612742,1610612737,9.0,-9.0
21400844,1610612752,1610612738,11.0,-11.0
21400847,1610612755,1610612749,10.0,-10.0
21400845,1610612766,1610612741,7.0,-7.0
21400851,1610612747,1610612762,9.5,-9.5
21400855,1610612760,1610612756,-5.0,5.0
21400856,1610612739,1610612754,2.5,-2.5
21400864,1610612746,1610612763,5.0,-5.0
21400872,1610612761,1610612752,-10.5,10.5
21400871,1610612737,1610612748,-2.5,2.5
21400876,1610612749,1610612762,3.5,-3.5
21400883,1610612739,1610612745,0.0,0.0
21400879,1610612757,1610612758,-8.5,8.5
21400884,1610612740,1610612743,-4.5,4.5
21400886,1610612744,1610612751,-5.5,5.5
21400888,1610612746,1610612750,-7.0,7.0
21400669,1610612758,1610612752,-4.5,4.5
21400890,1610612747,1610612766,8.5,-8.5
21400892,1610612745,1610612737,8.5,-8.5
21400893,1610612764,1610612741,-1.5,1.5
21400904,1610612755,1610612760,15.0,-15.0
21400901,1610612763,1610612745,3.0,-3.0
21400910,1610612742,1610612757,3.0,-3.0
21400913,1610612758,1610612753,-3.0,3.0
21400916,1610612756,1610612751,2.0,-2.0
21400919,1610612738,1610612740,7.0,-7.0
21400921,1610612743,1610612759,11.0,-11.0
21400927,1610612737,1610612755,-7.5,7.5
21400930,1610612745,1610612743,-4.0,4.0
21400944,1610612744,1610612756,-5.5,5.5
21400946,1610612753,1610612754,8.5,-8.5
21400959,1610612750,1610612756,5.0,-5.0
21400965,1610612745,1610612762,-2.0,2.0
21400966,1610612752,1610612747,7.0,-7.0
21400968,1610612758,1610612755,-4.5,4.5
21400971,1610612750,1610612760,10.5,-10.5
21400972,1610612746,1610612742,2.5,-2.5
21400973,1610612744,1610612743,2.5,-2.5
21400976,1610612738,1610612754,8.5,-8.5
21400979,1610612749,1610612763,7.0,-7.0
21400982,1610612741,1610612760,7.0,-7.0
21400996,1610612760,1610612742,6.0,-6.0
21400998,1610612737,1610612758,-4.5,4.5
21401001,1610612759,1610612752,-14.5,14.5
21401008,1610612750,1610612761,11.0,-11.0
21401007,1610612757,1610612748,-3.0,3.0
21401010,1610612759,1610612749,-5.5,5.5
21401009,1610612754,1610612741,1.0,-1.0
21401014,1610612737,1610612744,6.5,-6.5
21401015,1610612764,1610612762,3.0,-3.0
21401036,1610612762,1610612744,9.0,-9.0
21401037,1610612739,1610612749,-8.0,8.0
21401039,1610612759,1610612737,1.5,-1.5
21401041,1610612752,1610612761,12.0,-12.0
21401043,1610612765,1610612738,5.5,-5.5
21401047,1610612755,1610612747,4.5,-4.5
21401050,1610612763,1610612752,-14.5,14.5
21401051,1610612766,1610612741,7.0,-7.0
21401052,1610612750,1610612762,10.5,-10.5
21401053,1610612764,1610612744,11.0,-11.0
21401054,1610612761,1610612765,-4.0,4.0
21401056,1610612747,1610612760,9.5,-9.5
21401057,1610612759,1610612742,-3.5,3.5
21401058,1610612755,1610612758,8.5,-8.5
21401066,1610612739,1610612763,-1.0,1.0
21401072,1610612758,1610612756,8.0,-8.0
21401073,1610612754,1610612749,4.0,-4.0
21401080,1610612747,1610612761,8.0,-8.0
21401079,1610612738,1610612752,-11.0,11.0
21401077,1610612748,1610612737,8.0,-8.0
21401091,1610612743,1610612757,9.0,-9.0
21401097,1610612745,1610612764,-2.0,2.0
21401093,1610612747,1610612751,7.5,-7.5
21401094,1610612750,1610612740,13.0,-13.0
21401092,1610612755,1610612739,16.5,-16.5
21401098,1610612763,1610612759,8.0,-8.0
21401102,1610612747,1610612755,5.0,-5.0
21401109,1610612737,1610612765,-2.0,2.0
21401113,1610612759,1610612753,-10.0,10.0
21401114,1610612755,1610612764,10.0,-10.0
21401119,1610612761,1610612750,-10.0,10.0
21401122,1610612746,1610612757,3.0,-3.0
21401127,1610612766,1610612754,4.5,-4.5
21401132,1610612760,1610612763,5.5,-5.5
21401137,1610612755,1610612766,6.5,-6.5
21401140,1610612738,1610612761,2.0,-2.0
21401138,1610612751,1610612737,10.5,-10.5
21401143,1610612753,1610612749,9.5,-9.5
21401151,1610612755,1610612752,0.0,0.0
21401153,1610612746,1610612747,-14.0,14.0
21400668,1610612757,1610612751,6.0,-6.0
21401154,1610612756,1610612737,6.5,-6.5
21401155,1610612766,1610612748,6.5,-6.5
21401166,1610612740,1610612763,5.0,-5.0
21401173,1610612741,1610612748,2.0,-2.0
21401174,1610612757,1610612744,10.0,-10.0
21401180,1610612749,1610612752,-11.0,11.0
21401176,1610612766,1610612737,10.0,-10.0
21401185,1610612763,1610612762,-2.5,2.5
21401186,1610612750,1610612747,5.0,-5.0
21401198,1610612737,1610612764,9.5,-9.5
21401200,1610612756,1610612759,17.0,-17.0
21401202,1610612745,1610612766,-11.5,11.5
21401205,1610612752,1610612737,14.5,-14.5
21401207,1610612753,1610612748,5.5,-5.5
21401210,1610612742,1610612762,6.0,-6.0
21401212,1610612763,1610612744,8.0,-8.0
21401225,1610612764,1610612739,8.0,-8.0
21401224,1610612753,1610612751,9.0,-9.0
21401223,1610612759,1610612740,-5.5,5.5
21401222,1610612760,1610612750,-14.0,14.0
41400151,1610612742,1610612745,5.5,-5.5
41400132,1610612764,1610612761,5.0,-5.0
41400172,1610612757,1610612763,6.0,-6.0
41400153,1610612745,1610612742,1.0,-1.0
41400103,1610612737,1610612751,-3.5,3.5
41400144,1610612744,1610612740,-6.5,6.5
41400173,1610612763,1610612757,3.5,-3.5
41400164,1610612746,1610612759,6.0,-6.0
41400134,1610612761,1610612764,6.5,-6.5
41400165,1610612759,1610612746,2.5,-2.5
41400126,1610612741,1610612749,-3.5,3.5
41400211,1610612741,1610612739,4.5,-4.5
41400202,1610612764,1610612737,9.5,-9.5
41400222,1610612763,1610612744,10.0,-10.0
41400232,1610612746,1610612745,8.0,-8.0
41400213,1610612739,1610612741,2.5,-2.5
41400206,1610612737,1610612764,2.5,-2.5
41400301,1610612739,1610612737,2.0,-2.0
41400312,1610612745,1610612744,9.5,-9.5
41400302,1610612739,1610612737,3.5,-3.5
41400303,1610612737,1610612739,8.0,-8.0
41400402,1610612739,1610612744,7.5,-7.5
41400405,1610612739,1610612744,9.5,-9.5
21500039,1610612737,1610612766,-2.0,2.0
21500040,1610612759,1610612738,-5.5,5.5
21500041,1610612745,1610612748,4.0,-4.0
21500042,1610612749,1610612761,6.0,-6.0
21500043,1610612753,1610612741,8.0,-8.0
21500045,1610612742,1610612747,-4.0,4.0
21500048,1610612759,1610612752,-7.5,7.5
21500051,1610612763,1610612744,9.0,-9.0
21500056,1610612753,1610612740,5.0,-5.0
21500066,1610612761,1610612760,8.0,-8.0
21500064,1610612753,1610612745,9.0,-9.0
21500075,1610612761,1610612753,-6.0,6.0
21500078,1610612755,1610612739,13.5,-13.5
21500077,1610612747,1610612751,3.0,-3.0
21500081,1610612737,1610612740,-2.5,2.5
21500090,1610612766,1610612759,9.5,-9.5
21500093,1610612745,1610612746,5.5,-5.5
21500100,1610612741,1610612755,-10.5,10.5
21500102,1610612757,1610612743,-1.0,1.0
21500103,1610612759,1610612758,-8.0,8.0
21500114,1610612747,1610612753,8.0,-8.0
21500123,1610612759,1610612757,-6.5,6.5
21500124,1610612762,1610612748,4.0,-4.0
21500134,1610612755,1610612760,13.0,-13.0
21500135,1610612747,1610612742,7.5,-7.5
21500136,1610612745,1610612743,-6.5,6.5
21500137,1610612751,1610612758,6.5,-6.5
21500141,1610612739,1610612749,-5.0,5.0
21500144,1610612751,1610612744,16.5,-16.5
21500149,1610612738,1610612760,5.0,-5.0
21500150,1610612761,1610612758,-2.0,2.0
21500153,1610612754,1610612741,6.5,-6.5
21500174,1610612741,1610612756,3.0,-3.0
21500183,1610612752,1610612760,6.5,-6.5
21500184,1610612762,1610612742,1.5,-1.5
21500185,1610612756,1610612743,-3.0,3.0
21500192,1610612764,1610612765,0.0,0.0
21500194,1610612752,1610612745,4.5,-4.5
21500201,1610612757,1610612747,-2.5,2.5
21500209,1610612754,1610612764,3.0,-3.0
21500213,1610612741,1610612757,-2.5,2.5
21500216,1610612752,1610612753,1.5,-1.5
21500222,1610612737,1610612750,-3.0,3.0
21500224,1610612742,1610612759,10.0,-10.0
21500226,1610612762,1610612746,4.5,-4.5
21500228,1610612749,1610612753,3.5,-3.5
21500238,1610612740,1610612746,6.5,-6.5
21500251,1610612755,1610612763,13.5,-13.5
21500261,1610612757,1610612746,7.0,-7.0
21500268,1610612744,1610612766,-9.0,9.0
21500271,1610612755,1610612752,8.5,-8.5
21500272,1610612761,1610612737,4.0,-4.0
21500273,1610612743,1610612741,9.5,-9.5
21500280,1610612759,1610612763,-3.0,3.0
21500283,1610612751,1610612752,3.5,-3.5
21500286,1610612747,1610612737,11.5,-11.5
21500312,1610612738,1610612740,-1.5,1.5
21500311,1610612746,1610612750,-4.0,4.0
21500313,1610612757,1610612739,9.0,-9.0
21500315,1610612745,1610612751,-5.0,5.0
21500326,1610612753,1610612756,4.5,-4.5
21500333,1610612748,1610612754,5.0,-5.0
21500338,1610612766,1610612763,3.0,-3.0
21500343,1610612757,1610612756,4.0,-4.0
21500355,1610612755,1610612761,11.5,-11.5
21500354,1610612763,1610612748,3.0,-3.0
21500357,1610612761,1610612754,4.5,-4.5
21500362,1610612764,1610612763,3.0,-3.0
21500367,1610612739,1610612738,-1.5,1.5
21500370,1610612749,1610612747,-3.5,3.5
21500374,1610612738,1610612765,2.5,-2.5
21500378,1610612757,1610612760,10.5,-10.5
21500384,1610612760,1610612739,2.0,-2.0
21500386,1610612751,1610612754,10.5,-10.5
21500396,1610612740,1610612756,3.0,-3.0
21500398,1610612747,1610612760,16.5,-16.5
21500401,1610612746,1610612745,-2.5,2.5
21500409,1610612740,1610612743,1.0,-1.0
21500411,1610612750,1610612738,7.5,-7.5
21500412,1610612753,1610612752,3.0,-3.0
21500413,1610612757,1610612737,11.0,-11.0
21500414,1610612751,1610612741,10.5,-10.5
21500417,1610612756,1610612762,4.5,-4.5
21500419,1610612763,1610612755,-10.0,10.0
21500422,1610612747,1610612743,5.0,-5.0
21500423,1610612738,1610612766,1.5,-1.5
21500429,1610612765,1610612737,7.0,-7.0
21500430,1610612755,1610612749,11.0,-11.0
21500435,1610612760,1610612747,-14.0,14.0
21500434,1610612762,1610612744,14.0,-14.0
21500451,1610612755,1610612756,11.5,-11.5
21500456,1610612743,1610612760,16.5,-16.5
21500457,1610612757,1610612758,9.0,-9.0
21500460,1610612740,1610612753,4.0,-4.0
21500461,1610612746,1610612764,1.0,-1.0
21500465,1610612750,1610612759,13.5,-13.5
21500480,1610612744,1610612742,-3.5,3.5
21500483,1610612755,1610612758,10.5,-10.5
21500486,1610612750,1610612765,8.0,-8.0
21500485,1610612744,1610612745,3.5,-3.5
21500488,1610612756,1610612760,16.0,-16.0
21500490,1610612753,1610612764,1.5,-1.5
21500498,1610612765,1610612754,4.5,-4.5
21500508,1610612748,1610612764,-1.0,1.0
21500523,1610612758,1610612742,7.0,-7.0
21500533,1610612766,1610612756,-2.0,2.0
21500554,1610612761,1610612755,-9.0,9.0
21500553,1610612751,1610612765,11.0,-11.0
21500556,1610612744,1610612758,-9.0,9.0
21500559,1610612739,1610612755,-16.5,16.5
21500561,1610612754,1610612745,2.5,-2.5
21500563,1610612766,1610612743,-1.5,1.5
21500567,1610612764,1610612741,8.5,-8.5
21500568,1610612748,1610612744,14.5,-14.5
21500574,1610612760,1610612750,-10.5,10.5
21500581,1610612750,1610612745,7.5,-7.5
21500582,1610612742,1610612760,12.5,-12.5
21500583,1610612744,1610612743,-9.5,9.5
21500585,1610612740,1610612758,6.5,-6.5
21500589,1610612765,1610612763,-2.0,2.0
21500594,1610612750,1610612760,13.0,-13.0
21500600,1610612748,1610612743,-2.0,2.0
21500601,1610612739,1610612745,-2.0,2.0
21500605,1610612744,1610612765,-7.0,7.0
21500606,1610612757,1610612755,-6.0,6.0
21500610,1610612756,1610612750,3.5,-3.5
21500612,1610612742,1610612759,12.5,-12.5
21500619,1610612741,1610612765,3.0,-3.0
21500623,1610612738,1610612742,-2.0,2.0
21500625,1610612749,1610612748,4.5,-4.5
21500633,1610612738,1610612761,3.5,-3.5
21500632,1610612762,1610612752,2.5,-2.5
21500634,1610612744,1610612741,-6.0,6.0
21500638,1610612758,1610612747,-7.0,7.0
21500644,1610612759,1610612756,-16.0,16.0
21500648,1610612746,1610612752,-2.5,2.5
21500646,1610612741,1610612738,3.5,-3.5
21500649,1610612748,1610612761,10.5,-10.5
21500653,1610612759,1610612747,-16.0,16.0
21500652,1610612754,1610612744,12.5,-12.5
21500661,1610612765,1610612743,-4.5,4.5
21500663,1610612754,1610612758,3.0,-3.0
21500665,1610612742,1610612745,4.0,-4.0
21500656,1610612738,1610612755,-8.0,8.0
21500672,1610612737,1610612743,-4.0,4.0
21500674,1610612766,1610612758,8.0,-8.0
21500677,1610612756,1610612755,2.0,-2.0
21500684,1610612756,1610612739,17.5,-17.5
21500688,1610612760,1610612750,-6.5,6.5
21500689,1610612745,1610612759,9.0,-9.0
21500705,1610612766,1610612757,6.0,-6.0
21500706,1610612747,1610612746,14.0,-14.0
21500709,1610612743,1610612754,9.0,-9.0
21500712,1610612758,1610612763,4.0,-4.0
21500715,1610612737,1610612748,-3.0,3.0
21500718,1610612744,1610612752,-11.0,11.0
21500720,1610612766,1610612747,-4.0,4.0
21500722,1610612765,1610612751,-7.0,7.0
21500724,1610612763,1610612740,3.0,-3.0
21500726,1610612753,1610612759,16.0,-16.0
21500733,1610612749,1610612757,7.0,-7.0
21500749,1610612745,1610612756,-7.5,7.5
21500751,1610612748,1610612766,4.0,-4.0
21500750,1610612754,1610612737,5.5,-5.5
21500756,1610612763,1610612752,-6.0,6.0
21500758,1610612749,1610612762,7.0,-7.0
21500763,1610612740,1610612739,9.5,-9.5
21500766,1610612741,1610612750,3.5,-3.5
21500767,1610612747,1610612759,16.5,-16.5
21500773,1610612758,1610612738,7.5,-7.5
21500770,1610612743,1610612752,4.0,-4.0
21500772,1610612746,1610612748,-1.0,1.0
21500777,1610612746,1610612755,-9.0,9.0
21500779,1610612761,1610612765,-2.0,2.0
21500787,1610612762,1610612742,1.5,-1.5
21500790,1610612759,1610612753,-8.5,8.5
21500793,1610612763,1610612751,-4.0,4.0
21500798,1610612762,1610612740,1.5,-1.5
21500795,1610612747,1610612739,16.0,-16.0
21500797,1610612761,1610612750,-6.0,6.0
21500800,1610612745,1610612757,4.5,-4.5
21500802,1610612740,1610612760,12.0,-12.0
21500806,1610612765,1610612764,2.0,-2.0
21500805,1610612742,1610612753,1.5,-1.5
21500807,1610612752,1610612751,-5.0,5.0
21500811,1610612755,1610612740,9.0,-9.0
21500815,1610612744,1610612757,-8.0,8.0
21500824,1610612739,1610612760,3.5,-3.5
21500823,1610612740,1610612765,5.0,-5.0
21500825,1610612738,1610612743,-2.5,2.5
21500830,1610612755,1610612742,9.0,-9.0
21500833,1610612765,1610612739,9.0,-9.0
21500838,1610612738,1610612750,-3.5,3.5
21500839,1610612756,1610612746,14.5,-14.5
21500843,1610612745,1610612762,4.5,-4.5
21500845,1610612766,1610612739,9.0,-9.0
21500853,1610612743,1610612746,11.0,-11.0
21500856,1610612749,1610612738,7.5,-7.5
21500860,1610612759,1610612762,-3.0,3.0
21500863,1610612753,1610612752,2.5,-2.5
21500864,1610612739,1610612761,-2.5,2.5
21500865,1610612741,1610612737,7.5,-7.5
21500868,1610612763,1610612747,-5.0,5.0
21500870,1610612750,1610612740,2.0,-2.0
21500879,1610612761,1610612765,1.5,-1.5
21500882,1610612750,1610612742,7.5,-7.5
21500884,1610612754,1610612739,8.0,-8.0
21500885,1610612755,1610612764,12.5,-12.5
21500890,1610612751,1610612746,12.0,-12.0
21500891,1610612756,1610612766,12.5,-12.5
21500892,1610612741,1610612748,6.0,-6.0
21500893,1610612757,1610612752,-4.5,4.5
21500895,1610612737,1610612744,5.5,-5.5
21500896,1610612751,1610612747,1.0,-1.0
21500899,1610612757,1610612738,6.0,-6.0
21500900,1610612762,1610612761,5.0,-5.0
21500903,1610612754,1610612749,-3.0,3.0
21500909,1610612759,1610612740,-10.0,10.0
21500918,1610612762,1610612763,-1.5,1.5
21500922,1610612738,1610612739,8.0,-8.0
21500925,1610612762,1610612740,1.0,-1.0
21500924,1610612754,1610612764,2.5,-2.5
21500926,1610612751,1610612750,9.5,-9.5
21500928,1610612758,1610612759,11.5,-11.5
21500929,1610612737,1610612746,5.5,-5.5
21500933,1610612742,1610612743,-3.5,3.5
21500934,1610612757,1610612765,-1.5,1.5
21500938,1610612763,1610612739,15.0,-15.0
21500941,1610612758,1610612740,-1.5,1.5
21500945,1610612759,1610612750,-10.0,10.0
21500951,1610612745,1610612755,-9.5,9.5
21500954,1610612765,1610612742,1.5,-1.5
21500955,1610612746,1610612760,6.0,-6.0
21500957,1610612739,1610612758,-7.0,7.0
21500961,1610612756,1610612743,9.5,-9.5
21500972,1610612752,1610612746,10.5,-10.5
21500983,1610612739,1610612746,-2.5,2.5
21500985,1610612749,1610612751,-1.5,1.5
21500989,1610612765,1610612764,2.0,-2.0
21501000,1610612761,1610612749,1.0,-1.0
21501002,1610612758,1610612747,-5.0,5.0
21501007,1610612737,1610612765,-1.0,1.0
21501009,1610612746,1610612745,3.5,-3.5
21501010,1610612740,1610612758,3.5,-3.5
21501014,1610612766,1610612748,4.5,-4.5
21501015,1610612743,1610612737,8.0,-8.0
21501017,1610612763,1610612749,11.0,-11.0
21501016,1610612751,1610612741,7.0,-7.0
21501019,1610612756,1610612762,9.0,-9.0
21501023,1610612738,1610612761,1.5,-1.5
21501027,1610612756,1610612747,3.5,-3.5
21501031,1610612760,1610612754,-3.5,3.5
21501035,1610612746,1610612763,-9.5,9.5
21501037,1610612757,1610612742,-1.5,1.5
21501039,1610612738,1610612755,-12.0,12.0
21501047,1610612749,1610612765,7.5,-7.5
21501052,1610612766,1610612751,-6.0,6.0
21501053,1610612748,1610612740,-10.0,10.0
21501059,1610612749,1610612739,11.0,-11.0
21501056,1610612737,1610612764,1.0,-1.0
21501062,1610612758,1610612750,4.5,-4.5
21501063,1610612748,1610612759,11.0,-11.0
21501067,1610612742,1610612757,6.5,-6.5
21501071,1610612762,1610612760,9.5,-9.5
21501075,1610612753,1610612748,10.5,-10.5
21501076,1610612749,1610612737,9.5,-9.5
21501080,1610612742,1610612744,16.5,-16.5
21501081,1610612743,1610612747,-4.0,4.0
21501082,1610612754,1610612751,-6.0,6.0
21501084,1610612761,1610612740,-11.5,11.5
21501083,1610612741,1610612753,-7.0,7.0
21501087,1610612762,1610612750,-8.0,8.0
21501091,1610612755,1610612757,15.0,-15.0
21501092,1610612743,1610612746,8.5,-8.5
21501102,1610612752,1610612740,-5.5,5.5
21501101,1610612756,1610612750,6.0,-6.0
21501105,1610612758,1610612757,13.0,-13.0
21501106,1610612738,1610612746,4.0,-4.0
21501109,1610612766,1610612755,-12.0,12.0
21501110,1610612760,1610612765,1.5,-1.5
21501113,1610612737,1610612761,1.0,-1.0
21501115,1610612756,1610612749,7.5,-7.5
21501119,1610612744,1610612762,-4.5,4.5
21501121,1610612748,1610612747,-10.5,10.5
21501122,1610612751,1610612739,17.0,-17.0
21501125,1610612743,1610612740,-7.0,7.0
21501127,1610612738,1610612757,2.5,-2.5
21501129,1610612742,1610612765,5.5,-5.5
21501135,1610612748,1610612758,-6.5,6.5
21501149,1610612762,1610612756,-9.0,9.0
21000355,1610612740,1610612748,12.0,-12.0
21000356,1610612754,1610612741,9.0,-9.0
21000359,1610612744,1610612762,11.5,-11.5
21000373,1610612758,1610612740,10.5,-10.5
21000375,1610612749,1610612759,9.0,-9.0
21000383,1610612747,1610612755,-5.0,5.0
21000386,1610612746,1610612765,3.0,-3.0
21000388,1610612758,1610612760,11.5,-11.5
21000389,1610612763,1610612745,2.5,-2.5
21000390,1610612756,1610612742,7.5,-7.5
